colsample_bytree,gamma,learning_rate,max_delta_step,max_depth,min_child_weight,reg_alpha,reg_lambda,scale_pos_weight,subsample,loss,tid
0.754362193082928,0.0005104015949027695,0.23523247906594957,5.103880135164797,6.0,3.3756302626428694,1.2504481805479306,1.9830918434198912,2.1945029958276137,0.9030485137227636,-0.8920712153046555,14
0.8594806735219718,0.13642928699135268,0.061466232398365746,8.928213908334245,6.0,5.607182523387416,6.654361956014032,1.7089072531416691,4.0124909906109165,0.7993646065220299,-0.8769213756496738,15
0.5478639008218373,0.001171835865084355,0.002730073180037423,2.8489680382167077,7.0,11.877578343729542,4.338035408267985,7.187391167727302,8.55200430735091,0.7948325285273813,-0.7642375317925467,16
0.8897336698788838,0.9033926894600717,0.017123392774128447,3.4688169672913114,6.0,16.782735229588454,1.193582411363301,3.475458258069856,1.264586739972157,0.9239969998968698,-0.8957204467543957,17
0.7393634029473168,931.3137855897598,0.037592483707837895,4.647657782468957,4.0,0.1907247076269794,3.2273820896243666,2.6297276714160915,4.209618959097885,0.8040722668126226,-0.893177043016698,18
0.5497716818251033,0.00025902078471477254,0.03718279445400385,4.909315406385128,8.0,9.62708926508218,8.42299422867862,8.76425251111173,4.789065921147304,0.798423805462796,-0.8678535884109255,19
0.9925550800411873,11.446524731833767,0.012157237867629145,7.3192280172566555,7.0,16.374795980726645,2.3502514336467972,4.292657140997598,1.775806263688134,0.8395761400009882,-0.8915183014486343,20
0.6358342680496094,1.9477813663227546,0.005864327082695607,6.410715271332332,5.0,19.37363961659596,9.710623479714545,4.852245208254233,1.0020500140182855,0.8445937732937451,-0.8945040362711489,21
0.6652336651348661,36.14232317017241,0.00508179221144798,6.59544540632186,5.0,2.292418035148936,9.51513489715908,5.3544251795182,1.00133992170047,0.8534900464351607,-0.8938405396439235,22
0.621820992592307,0.341245522821878,0.0027385870729417006,6.381903049029163,7.0,18.108381813563266,9.903904225207942,4.946303511639141,6.389868046142616,0.9426630859098973,-0.8513767555014928,23
0.6144543289491489,1.1071322409054734,0.019259764123824477,8.164041240021758,5.0,17.378194837925122,2.1121593712916718,6.100365176631827,2.345455263346193,0.8732542136098644,-0.8910759703638174,24
0.6297948425048088,83.76358430378023,0.004469237334396663,6.0742908641236495,7.0,2.302085680996061,5.392421670443179,4.472150899068841,5.631816096390218,0.8410335646021491,-0.8586752184009732,25
0.6842214688018693,14.50355090186234,0.0023415320094305335,7.644505152766828,5.0,8.87997472065241,9.229228603580104,5.773740885433544,1.0135164749744987,0.8270944339190923,-0.8941722879575362,26
0.8488121323681181,0.006260700272723146,0.07701638757255821,3.8880094996137617,6.0,0.2672061805600249,3.3174589500553044,3.737915401805503,7.645125043900987,0.9437518465944659,-0.8126727855800067,27
0.9936025063702957,216.98173111982777,0.01933867825423765,5.760077262729461,5.0,3.198501617197111,5.571171599897915,4.90183436665585,2.1331020612654235,0.8762951602706184,-0.8928452947030853,28
0.7251710178080706,4.167470407168594,0.007180645451022416,6.985099446293567,7.0,0.340491315492018,1.6963209523844576,3.5982019871683204,5.292578939616146,0.7566279317678382,-0.8670795090124959,29
0.5882383769608202,0.07740523537183393,0.022829026346345347,1.0346232928024515,5.0,18.99556349071953,7.713021840976577,1.029748387582568,1.5760558422582553,0.820750275093508,-0.894061705186332,30
0.6580871618571035,0.5637340987089422,0.0017672737123720678,3.864092216510693,6.0,9.3705861365862,8.727053565201077,6.221241025042782,3.6339734714976455,0.8840217501112763,-0.8853256662611965,31
0.8403194733382445,0.009334273797015104,0.004052226354308852,3.230732062592328,4.0,4.246716701022622,3.6795569305219047,7.60279437659162,2.6445598771615533,0.9643951782225809,-0.887316156142873,32
0.5843494037111265,2.879979079092967,0.010829391243663639,8.352448553613913,8.0,12.872086586521258,0.14856053382659593,1.0931648583652929,7.140379844308564,0.9945847885796171,-0.8283755390910096,33
0.7755793435203991,24.908221215151315,0.808557256823188,4.225119248355116,5.0,1.695812694981705,2.5842237280730656,2.248110214727246,9.892692293209292,0.9309656333462051,-0.7424527258653102,34
0.5006193448327952,182.32907344455916,0.08814669583513947,5.739824020846664,6.0,4.656910177261617,0.8842706472239956,4.344277809396882,3.5910223946518443,0.8554447093138894,-0.8853256662611965,35
0.9093885413155118,5.9776001508419744e-05,0.007047398963154185,2.464762499212513,7.0,8.447089762898885,6.020828167081212,7.816037196527421,8.532930194762939,0.9217602655377725,-0.756275572265841,36
0.8750697797274656,4205.904711212076,0.024677388829863485,1.164388626167981,3.0,2.5840729380997973,3.7958954075533593,5.315097567496764,1.5134010564147569,0.887904457475338,-0.8830034280659074,37
0.710847814662176,0.0022146189407539632,0.0016452051031392335,5.443078162209142,4.0,0.7382077902377656,1.615496508221338,6.6736027238140245,2.4390270708383364,0.7538335918776319,-0.8911865531350216,38
0.8001861412892596,6.733790793284596,0.013464035558757788,4.3897811688138635,6.0,19.741627274222278,7.07663798184664,3.5010576701679947,2.0040575692659823,0.9531265199198833,-0.891850049762247,39
0.9696143665090382,0.8577661314742917,0.11581270531962161,3.4173694653921456,5.0,1.3660681721145889,4.877269796180219,4.713288716934008,4.610737765614019,0.7215458527500717,-0.8691805816653765,40
0.6876950450231041,0.020043631372130933,0.0009471523866005138,2.6042289211798493,4.0,11.322796757038507,0.041171070568008505,3.9169325296477817,3.1962363542282723,0.8622798929817627,-0.8872055733716687,41
0.8243231981098146,0.17526511775224277,0.00376395493971385,7.658242204511587,6.0,7.272516858193975,8.243539458400639,3.1219515722695617,2.763227534386412,0.8913746635539189,-0.8876479044564857,42
0.9241507771060719,692.8030316689385,0.2777489099501431,5.311941963878988,8.0,14.233783186010362,2.746491912930998,8.535496944736563,9.1599795818124,0.8156041871232388,-0.6556452504699768,43
0.5912258585800232,68.9349457511035,0.0627119176756212,6.742083085812604,5.0,0.5247207296495716,6.185497863644792,2.5522823908502055,1.2995791675981088,0.9814158063190317,-0.8939511224151278,44
0.7879445034091658,0.059726719352831636,0.4163750201813158,2.107011656765562,3.0,4.715837921383088,7.095575595654061,6.711912668746841,6.6550982371389615,0.7827463545197096,-0.8216299900475506,45
0.7654499659165158,1.555357693611304,0.0067365784618699685,5.954960120903027,4.0,1.5400760338118407,0.7477366379837491,5.824740399882573,5.3964432822491855,0.9253768177113313,-0.8684065022669468,46
0.515535729182739,1926.1386277525237,0.016299399641433513,9.9204507432873,6.0,5.294153169671147,3.938417962591854,1.903514230547382,3.4296063921900384,0.9650835893538892,-0.893177043016698,47
0.9429984553399638,242.39909558299385,0.16825364014509805,3.018548646226692,7.0,7.311142747816244,5.364002477226199,1.287808802204132,4.111331807449786,0.8362452868541795,-0.8847727524051753,48
0.6408344789804398,0.3472481052111758,0.029477311620269533,4.308437190827627,6.0,3.2575212922005323,1.4653425870926555,9.583619359143686,1.872119826434243,0.8973574259191625,-0.8932876257879022,49
0.8723003614765872,8.77362944920472,0.0015321731895268423,8.101980193622254,5.0,10.25456837382953,9.052390651985451,8.005757594833398,1.2181227371650256,0.9998600386428814,-0.892734711931881,50
0.7491784596811969,0.012839198306341748,0.008822243119148273,6.322259523962821,4.0,14.881132460709074,9.786084358303578,4.095293322588892,5.050995853226308,0.9139528432653158,-0.8751520513104059,51
0.5661671634137515,6115.30149478172,0.0032980012467367283,2.240008492069672,3.0,0.3585535914448985,7.941862935960139,3.301006631281224,6.00149088293194,0.7782602572481766,-0.8830034280659074,52
0.7159385730152802,0.003302476764415847,0.047618189847344075,9.489429436423665,7.0,1.0738474757282281,7.386974989009181,5.115800027100323,4.458447698293905,0.8638163994289362,-0.8719451509454826,53
0.531123526428379,8.8415016585433e-05,0.0057184829365850495,7.067465815787305,8.0,0.15132915353488155,2.121456234442297,2.1344176309030423,3.7405195702333383,0.8135998945617526,-0.8824505142098861,54
0.8157482744523386,2.7727601840730274,0.016217057173826134,1.6085839530028765,6.0,3.813493229922097,0.46212681689973273,2.6668262855052327,3.032600584126611,0.7027088437538435,-0.8865420767444432,55
0.683346638698751,0.10673702686056456,0.009638960850482787,1.439965395754987,4.0,6.754320071033971,4.841626707905486,7.188553133876788,7.929509538362807,0.9480003148311255,-0.7225478270485458,56
0.6555531156144975,0.0007797253747543627,0.0021683677212274133,5.193017875504876,5.0,1.8586211457657111,6.273991929659601,4.615464623834191,6.944359614658663,0.828987524572782,-0.8372221607873493,57
0.9718670939180633,36.092941417668385,0.0011165233988517467,4.807786492271353,6.0,11.780202600306756,1.0283255580732582,5.624273740576949,2.681683246970363,0.7388605703527702,-0.8822293486674776,58
0.6139793734226437,0.036235462860273134,0.029856822675873147,8.701349184903645,5.0,0.20369358291283002,2.891422166325082,6.32093827651185,5.7400005379250985,0.8466986835865563,-0.8561318146632755,59
0.9228079013502102,0.8293716205468207,0.9843822129927887,3.650871050831077,7.0,15.658614898690434,5.747331042202025,1.6524166916608078,1.5080509938049622,0.9715734230671391,-0.8911865531350216,60
0.69418043893761,20.98479125909135,0.04965685053281818,4.089148637032436,5.0,2.7382590082137725,4.242295223420427,4.083005222596885,2.205183557348386,0.8813823203371556,-0.8898595598805706,61
0.8357216441747417,0.0001762690766282767,0.103747824825968,7.716523333626194,6.0,19.684645670652483,1.953091971404207,2.8630339922767662,2.52171525652259,0.9047216024172859,-0.8887537321685282,62
0.7314872497154545,87.60312362655489,0.16709047256790202,3.026908798699768,7.0,0.6689534411669458,3.3775699724371364,6.975061076709578,1.1086022623332707,0.7877381903476602,-0.894061705186332,63
0.8900430819757382,0.19959510182605295,0.005733748473947709,7.344359648901138,3.0,1.0954967393060162,9.58280594322214,3.279942078463182,4.885348893085657,0.9356935397320058,-0.8858785801172178,64
0.6766605043486803,361.1190797472272,0.002297087442145636,8.956164259427608,5.0,8.383566622498876,9.146198889231151,5.448633933684447,1.804641679384449,0.8293004037250986,-0.893177043016698,65
0.6362891795927065,12.79256655435835,0.0028040374506529825,8.498650078148877,5.0,5.958686429180954,8.96639957410645,5.955964696720924,1.3851774219355828,0.805925846880534,-0.8936193741015149,66
0.5716473622379059,4.951539457654003,0.0009193235206991139,7.961860096091191,4.0,8.257171391157502,8.380723341538252,4.755137254458187,1.005492986147591,0.7576184657785657,-0.8933982085591065,67
0.6023247869636792,0.5509339970272019,0.004657796224393148,6.345053566905289,5.0,16.88293702918679,9.962360848207007,5.117490506490596,2.044076688704455,0.8655870287276377,-0.8928452947030853,68
0.6717473358703794,1.8193557267277132,0.014930791598076884,4.550331188280737,5.0,10.613445689142399,7.603984877399318,6.444781552892251,2.863616542746055,0.7689332908763556,-0.8888643149397324,69
0.7453228079132479,64.86819117115989,0.0032404982552564692,6.809067610006745,6.0,12.905859271238182,9.449669027287364,3.7337755729612963,1.0173476871741567,0.8502450751916754,-0.893177043016698,70
0.6495167150258574,15.245568686828717,0.0012734614465479846,5.621526119419083,4.0,19.695470617231987,8.075666531619051,5.7666048347395344,3.2319619412210434,0.8263431612347526,-0.8880902355413026,71
0.699832162683999,2.9223792182233725,0.0022432550788748233,9.205029247669517,6.0,9.683129203724874,8.664561500448741,4.219898659017235,3.8810978578025144,0.8962214118081476,-0.883777507464337,72
0.7903139295603502,39.51267501566301,0.010897285808699385,7.308808814555789,5.0,3.8146687625271394,6.724172182635458,5.124019415901874,1.6667310558073767,0.7929094463724248,-0.8924029636182683,73
0.7746013444558737,21788.200399199668,0.021258231510036755,5.9148223547021725,5.0,5.12608490479745,9.344855199724702,4.543976699694634,2.249452229471948,0.8089853527694837,-0.8830034280659074,74
0.7638560851350648,1614.3127261846857,0.0013575979381518259,7.671123161488799,6.0,1.9703577490613815,6.840875156424732,3.516908953823826,2.45773024460826,0.8397482318514013,-0.893177043016698,75
0.5371089500612176,0.40404292913587236,0.005628225045701375,6.164943336613205,4.0,13.688855624775096,7.3468152546197745,8.485923068339234,4.3160792202231795,0.7724715160925035,-0.8813446864978436,76
0.7160016304798493,0.05997972626082543,0.007600421826264078,5.083082701659338,6.0,2.8732299359274776,8.555137823694004,7.504221106234247,1.7260981756336329,0.8716007800079096,-0.8933982085591065,77
0.6233347152749465,120.04055609309673,0.001855800401749442,3.366517834683505,4.0,17.161160048081875,6.445461439448312,3.9085140810867576,3.3941713161037512,0.9878483558410055,-0.8867632422868517,78
0.8534311961182868,441.22692024640213,0.025347815503234342,6.619897628276386,5.0,7.343955849363666,8.918792139666275,6.93367601280611,1.3613331437850906,0.8586441515231712,-0.8869844078292602,79
0.605944620053636,1.2630586323088278,0.03645619383782765,7.033921053202201,6.0,6.162109587705815,5.8062379029612625,8.035967442408582,1.96507238495729,0.8776856203372406,-0.891850049762247,80
0.57188872485039,8.269446037009711,0.012041121069295868,4.059658465027706,5.0,8.835026145013849,4.63694689204482,5.546621838538821,1.0040146113634953,0.8203539965759864,-0.8950569501271702,81
0.5542875997449414,0.10956436217716983,0.05970923194120103,2.666821678159376,5.0,12.188398864698978,5.15401057147239,4.929167460229854,1.1681025540877281,0.719811338043822,-0.8936193741015149,82
0.5068561400841348,5.318277479974812,0.018211365737218613,4.0484786243604995,7.0,14.816242076695625,4.642233081654705,6.035410757465235,9.55544179470917,0.9182780421689062,-0.7204467543956652,83
0.5202655218088986,0.021094028145952792,0.01254263604018333,3.845056674972473,3.0,4.121958036466891,4.171362486213741,2.4666420043682655,8.090524781387296,0.7388281048784999,-0.7120424637841424,84
0.5796599929789763,0.0034247311827586674,0.038006952700630085,2.405143798301278,4.0,7.866402791255208,1.302588934263744,4.417046388694129,2.8824092657329135,0.7992820585245768,-0.8872055733716687,85
0.5604811523175304,8.505906531196407,0.010418558224924991,4.512087633429184,6.0,10.72705943684066,3.0318617485692196,2.977601607858056,1.4799501926707255,0.9112733591415808,-0.8937299568727193,86
0.9457212942516449,2.459063261112295,0.06982166889812709,5.410800116076625,5.0,4.632584631986624,3.5254118249414907,2.7441937141044845,3.908718128444129,0.9565136967581159,-0.8769213756496738,87
0.5357483176742425,0.24120136725742525,0.008420663677645289,2.9138658153108814,7.0,8.985891984189289,2.664114547943701,5.552453264391046,3.536228301475256,0.8160566145862694,-0.8835563419219286,88
0.5910734438326777,0.009005713393074927,0.013640103624506995,1.950722811015999,6.0,2.326739884293193,2.349051746975667,9.186394000732188,3.1854523770836556,0.848001082707904,-0.8863209112020347,89
0.9108262668932631,0.952502611487013,0.0036037714495235225,3.1723496999310643,8.0,19.881537288778993,0.3080549418093094,1.3623859790119242,6.269050303586813,0.9279754879053159,-0.8586752184009732,90
0.9803056154462536,0.5624769220926468,0.004393156520326004,4.783142608247483,5.0,6.51289787991767,3.983274943909206,5.25135890065758,5.238049508265051,0.8923596274833523,-0.870286409377419,91
0.6422928720240285,0.037250945611109254,0.13636816206353297,3.551700504331903,6.0,5.432154817411321,1.9061147652609203,6.341793784644779,2.598400879690114,0.7631995232725186,-0.8875373216852814,92
0.7297451709802182,1129.927332240916,0.08729443160928911,5.614297090852597,4.0,13.598875972133099,5.1505578542057915,3.0823752865613785,8.701090143768239,0.8335794268822425,-0.6558664160123853,93
0.6629208862574179,24.294721501004407,0.006334823256266922,5.036533156333666,7.0,16.08473515427571,0.731908835066442,2.2272611762430214,1.6140450258470973,0.7887186815449935,-0.891850049762247,94
0.5099618794085538,8800.648437841392,0.026226484357606824,4.092126788217636,5.0,17.921304136617966,2.393626236305883,4.10558459167205,1.9063219222901016,0.9373812706110568,-0.8830034280659074,95
0.8709298735366018,0.15609058938662737,0.03401033528442436,1.1395138679980592,6.0,3.455820431259011,1.6267365487668306,3.6713684546857652,2.307686711515877,0.8852075116887669,-0.8908548048214088,96
0.6010775135968816,48.347513263247365,0.01955314767871052,1.483273751769614,4.0,0.45241430137111155,4.626977831181439,6.546181677583412,1.259014113316557,0.8699149130828358,-0.8929558774742895,97
0.5470604747819279,134.19844201898576,0.04282376926448858,5.260257673247347,5.0,0.7648644712808509,3.2557016198509032,4.768319220620803,6.771306610172882,0.85698417694589,-0.8269379630653544,98
0.8307250841029571,8.324880442938138,0.008491383276350403,3.690535904183111,4.0,1.4249986699850437,5.478304217709765,6.949605669007442,5.94013351871471,0.8205422265007833,-0.8508238416454716,99
0.5729697185214175,0.0014563647147866196,0.015761786370850774,4.391603230901487,3.0,10.066558064062281,3.6494012140990875,1.9095307503748815,2.9978475350523004,0.845626243728714,-0.8907442220502045,100
0.6329175659154302,309.88212822108125,0.6377237435328889,1.8461295231593422,6.0,12.119964989090352,1.117609908991347,6.212011899354692,7.537693678969664,0.7484722346737219,-0.7946477938737144,101
0.8010064903895264,3.371232454310782,0.052874528634248505,3.246297403425824,5.0,0.3034073862377681,3.033556213293406,3.220225764336804,2.167895337352604,0.9024779775822644,-0.891850049762247,102
0.812910981432471,16.379880349974272,0.010913399461082558,5.911670867426594,5.0,7.7912872551642725,5.985879999806842,3.4746207474317297,4.7721260348302215,0.7766702396228717,-0.877031958420878,103
0.6160298386456265,0.015023968501413826,0.02777788586281483,2.2788452159522494,7.0,1.2208819812642826,6.417983941432046,5.895286767487649,4.284716865005789,0.8115769207941703,-0.876589627336061,104
0.7560283311313596,0.08713630899347266,0.004740372438104527,4.949393570697855,6.0,1.95242032181248,0.026217493535964167,9.943622800261469,1.006719567378258,0.7281998081195662,-0.894061705186332,105
0.5012608976782028,0.305417237386599,0.20401943986071,3.818310360172676,5.0,3.0724790937035094,7.0047071380084835,5.642328901669044,7.22495377092967,0.8048331119893842,-0.8214088245051421,106
0.9006424443689263,1.8097680859122218,0.002870110436639963,2.6301282592562454,4.0,9.053433829299872,7.330856881659866,4.415765306748244,3.6617781132681437,0.8237382232281336,-0.8858785801172178,107
0.7088764841210904,0.0061653636024492295,0.023193399771288228,6.086326549315432,8.0,0.8942070803831222,5.707320647468922,7.414687004558295,2.425925926390834,0.8340982431793404,-0.8907442220502045,108
0.6544500791530761,5.787666362915841,0.032175692683793354,4.575316716686147,6.0,11.278989207743862,1.3635010949489095,5.386125746308194,2.786190722999902,0.9078628506893562,-0.8869844078292602,109
0.9349606439229451,0.00033917315746080943,0.353852846638627,7.230009136674473,7.0,0.2260741698533819,7.900023011253747,6.801599279861904,1.7367741505741494,0.8804171321897158,-0.8914077186774301,110
0.9596181529376685,542.5335557326554,0.0019980744681184505,3.511911132306194,5.0,14.715393467770907,9.669647611751376,7.896663085576286,2.049300671669998,0.9595306122625782,-0.893177043016698,111
0.674114633305251,0.8382950459984604,0.00531242819208043,6.388298992204569,6.0,4.969907869690218,7.615834946927781,3.9115701782663517,1.3099666262930991,0.9234989084962397,-0.8935087913303107,112
0.6921066192218579,2778.6229984481474,0.007504343598999515,5.508725695554451,3.0,4.283410664697511,4.004628218856256,7.165418251172206,4.100389347538201,0.9416721705371515,-0.893177043016698,113
0.9970441006573996,0.06005863498022017,0.0014664969889264085,4.2180743266356195,5.0,5.570546199707842,4.545723558911892,8.3373873216369,3.345255326374234,0.9750513028757753,-0.8858785801172178,114
0.8435492178556662,1.2393791223528878,0.04234220468444592,6.7123593200752785,6.0,2.5493433084004944,4.853730329535949,2.390256781848476,1.468821923309526,0.8684180157827295,-0.893177043016698,115
0.525545504591665,28.977450227937325,0.017757795922873302,7.853769587494954,4.0,18.42940043996112,0.6052472811162035,7.677119078206733,2.628219094936317,0.7486255290622601,-0.8907442220502045,116
0.8618606953725325,176.7709303653091,0.001007385888091575,6.8836342701577,5.0,6.579379856363137,5.0399016165072785,4.217926438317994,1.1272837168475707,0.7951448857926005,-0.893177043016698,117
0.6247295616104237,0.43698151740740593,0.0038235239358002434,2.104085860479434,7.0,1.6310099709149313,8.178990813348236,4.971863645949724,5.646636646168929,0.842837107824521,-0.862213867079509,118
0.740040538967548,58.040751862662404,0.10450708469751528,2.848447297570591,6.0,16.25718828119821,2.1593443048359635,1.130629821264427,4.423116517561872,0.9960795803861268,-0.8743779719119761,119
0.8822603217542306,10.93685686482826,0.006118066376389316,1.3073999714232347,4.0,13.08653483611431,1.790734583081815,4.601281575190686,1.9373228637406656,0.8914163941763873,-0.8922923808470641,120
0.5466387724442315,3.9602838937833393,0.014057993025076876,4.722989245606618,5.0,20.049060881563978,2.834291005783456,3.445433048611482,5.065484042519971,0.8535943071581641,-0.8673006745549043,121
0.7209555259519042,0.21899776950598027,0.021199333264898885,5.711630751681858,6.0,3.4998140435690805,6.147892898816914,2.8312885666203034,1.0081251111823706,0.9496566109899146,-0.8946146190423532,122
0.7912191793809316,0.2203296624585346,0.06394356311022611,3.0870095486855176,7.0,3.410331093973111,5.280350191819545,1.605174722731734,3.868238552349727,0.9689492788454559,-0.8769213756496738,123
0.8241241084650934,0.0006283661516857812,0.09186281201561101,5.718098529510419,8.0,2.150953777123792,6.178822014281672,1.3881077419208012,1.617131109593501,0.9476486833823723,-0.8941722879575362,124
0.7831693907074068,0.0024442399202509917,0.05483975149267729,3.3770826190251686,7.0,3.6655078997874257,6.700952025135571,1.73408918484162,3.081315701745476,0.917178870113207,-0.883777507464337,125
0.7607902874741534,0.032476385806878366,0.022848246965206896,4.000316660221236,6.0,2.904330249882817,4.29203672801048,2.082112102054054,9.474182002490105,0.9799025334343802,-0.7119318810129381,126
0.9840309531622203,0.13671364037722075,0.19915746664531286,2.4352836939499123,8.0,4.209991158642168,5.618549380978391,2.61673393871133,2.355808092505136,0.9867832990448325,-0.8884219838549154,127
0.7245886686865842,0.024558494683805526,0.25430391256899526,4.342866935466736,7.0,2.487571124499144,5.873836485503796,2.2741446530278524,6.45988395490929,0.9541100544132288,-0.8493862656198164,128
0.8608071778932399,19.24072176552832,0.07927869637160352,5.185715253224422,6.0,1.174405780271594,6.376198787243846,2.822515725035729,8.948934676835783,0.9922247743649716,-0.7687714254119208,129
0.9137895667021663,92.26604575574717,0.12726633057760295,4.917376210652646,6.0,1.7336015493788541,6.917801493421864,3.74588772592949,9.896695207726179,0.8993232159149788,-0.7265288068118987,130
0.8060528684022545,0.0010696373260758367,0.012080187310663923,6.554695863923638,6.0,6.083778156085876,3.5130857919014478,8.92042082523246,7.9664093868581745,0.9611450870610144,-0.7747428950569502,131
0.8995459051226845,0.004325598646156746,0.009179761740096283,8.387261634912303,7.0,7.00520880453608,7.194621989553927,1.0436058698813733,1.135698875567768,0.9287902042880926,-0.8935087913303107,132
0.8871939889954324,0.012627655328911778,0.04042427069461461,1.686840801009342,6.0,4.707704470542287,0.914957413776202,3.1807197593273946,2.137276405404851,0.9356997334540516,-0.8914077186774301,133
0.9555812810031127,0.7133928959345622,0.02022840525354292,3.805089656614554,7.0,1.4858607540639273,0.2045209859927503,1.8649318523779848,8.377442586056604,0.9482800292094178,-0.7707619152935973,134
0.7815488740756913,2.294067605566786,0.029246588662295386,6.207569024638542,6.0,9.43178177746768,6.058270907072941,4.064790935644272,1.814052397924056,0.8748102658334327,-0.8930664602454937,135
0.6463764399717554,0.048853420173549864,0.006986841060310339,7.4248480520563795,6.0,0.5766918330773912,2.4629706410635066,3.3619548005233573,4.577778413917104,0.9676032286968709,-0.8743779719119761,136
0.7012407971082486,0.09755196061692852,0.011646278946928872,5.402789246538034,7.0,2.2253285876736766,3.1910966418420204,2.933455052999084,2.753153964668709,0.8613061803756432,-0.8890854804821409,137
0.7741103682356221,1.5001431844764377,0.07290913172961731,2.7478786280026126,5.0,0.9574210821243979,6.640273516764392,5.281126460744101,3.473064286288132,0.9112012374176565,-0.8810129381842309,138
0.7472897207204766,0.5712150572509608,0.016930161812121564,3.614589480095098,8.0,3.934771685691214,4.431640595160253,6.146435151551995,3.234859798860902,0.7051733529184463,-0.8863209112020347,139
0.682608166167784,0.00015732300277817785,0.00944183397595397,5.896897134383555,6.0,3.170070988676559,3.871388216677214,5.693191189010557,1.0249807509806317,0.9772545028554316,-0.8943934534999447,140
0.930000755072233,0.282831351840246,0.045874877889921804,4.517255348006021,5.0,8.349159612589794,4.776868163748885,2.46876240659035,2.5037247941046226,0.9313782143650609,-0.8890854804821409,141
0.8456716665449338,6.727494705686057,0.0025219275853355025,4.224692987804599,6.0,10.707155442226485,5.46195976375383,5.145945595884031,1.4130968674628719,0.9225277162590336,-0.893177043016698,142
0.815278133982569,31.770983976084214,0.14676295849590298,9.668995245847519,5.0,7.5654778131286236,5.227717716401638,3.611616297812025,2.273948419996284,0.7824634550266834,-0.8872055733716687,143
0.6662395274502493,0.006123210555445436,0.0031444518330770712,2.1534278968676133,7.0,5.504658085591105,6.5294558923821855,4.282763671857512,5.422828093511409,0.9999794433251445,-0.8637620258763684,144
0.5972336946489095,3.5950728362490474,0.008256343717211415,6.374023271268477,5.0,12.224059218005722,7.754045783882757,4.756727960549422,1.2562848662674615,0.8874207694305305,-0.8945040362711489,145
0.5846970743457169,3.5586059812980775,0.01413790134336603,7.507170866556742,5.0,11.796946860768598,8.739175744648096,3.836054907168705,1.6192205928836851,0.886894239842333,-0.8941722879575362,146
0.5983923311369005,10.330543196260379,0.007988185967874479,8.05287436892333,5.0,14.757757768695805,8.368399163521115,4.875981409252183,2.0097950353180876,0.9063762216757688,-0.8922923808470641,147
0.5619313878485886,0.3984326600240331,0.004095818127948094,5.78283562292694,5.0,9.933163312784728,7.738549544020042,5.471035945063832,1.302775767629487,0.8940116341782987,-0.8939511224151278,148
